original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,label_shap
"[[Lehman]] hoping third time is a charm  [[Tied]] for the lead in what was shaping up as another [[shootout]] at Disney, Tom [[Lehman]] believes he has experience on his side. [[Not]] from the last 12 years, but the last three weeks.","[[Goldman]] hoping third time is a charm  [[Teid]] for the lead in what was shaping up as another [[gunfight]] at Disney, Tom [[Stearns]] believes he has experience on his side. [[Nope]] from the last 12 years, but the last three weeks.",0.002527177333831787,0.8033060431480408,1,2,1,81,Successful,0
"Target Earns \$537 [[Million]]  Target Corp. , the [[No]]. 2 US discount retailer, on Thursday posted a higher quarterly profit on stronger sales and gains from selling its [[Mervyn]] #39;s department store chain, and forecast 2004 [[would]] end well.","Target Earns \$537 [[Billion]]  Target Corp. , the [[Neither]]. 2 US discount retailer, on Thursday posted a higher quarterly profit on stronger sales and gains from selling its [[Wray]] #39;s department store chain, and forecast 2004 [[gotta]] end well.",0.004781901836395264,0.5537543892860413,2,2,2,74,Failed,
"Cuts offered, issue remains tax or cap  The union #39;s proposal to end the lockout, made Thursday at the league #39;s Canadian headquarters, calls for a tax that would penalize -- and perhaps deter -- high-end payrolls.","Cuts offered, issue remains tax or cap  The union #39;s proposal to end the lockout, made Thursday at the league #39;s Canadian headquarters, calls for a tax that would penalize -- and perhaps deter -- high-end payrolls.",0.8629899024963379,0.8629899024963379,2,2,1,1,Skipped,
Analysis: US heating oil guides NYMEX  The price of oil futures [[jumped]] sharply Wednesday when a disappointing decline in the US heating-oil supply trumped growth in the crude stockpile.,Analysis: US heating oil guides NYMEX  The price of oil futures [[hopped]] sharply Wednesday when a disappointing decline in the US heating-oil supply trumped growth in the crude stockpile.,0.5070993900299072,0.6574851870536804,2,3,2,36,Successful,3
"Rivera was a corner stone for Ruiz  NEW YORK -- For a [[time]] [[Saturday]] night, John [[Ruiz]] was ready to give up.","Rivera was a corner stone for Ruiz  NEW YORK -- For a [[𝚝ime]] [[Satսrday]] night, John [[Riuz]] was ready to give up.",0.11003398895263672,0.37834107875823975,1,1,1,50,Failed,
No. 17 [[Rutgers]] [[Stops]] South Dakota State (AP)  AP - Freshman guard Matee Ajavon scored 29 [[points]] to [[lead]] Rutgers over South Dakota State 68-50 on Thursday in the [[opening]] game of the Paradise Jam tournament in the U.S. Virgin Islands.,No. 17 [[Vanderbilt]] [[Halts]] South Dakota State (AP)  AP - Freshman guard Matee Ajavon scored 29 [[things]] to [[steer]] Rutgers over South Dakota State 68-50 on Thursday in the [[initiation]] game of the Paradise Jam tournament in the U.S. Virgin Islands.,0.0008356571197509766,0.015890061855316162,1,1,1,95,Failed,
" #39;Breakthrough #39; on hydrogen fuel  US scientists had made a [[breakthrough]] in their quest to make low-cost hydrogen, a technology key to finding new sources of energy to end US dependence on foreign oil, they said."," #39;Breakthrough #39; on hydrogen fuel  US scientists had made a [[brеakthrough]] in their quest to make low-cost hydrogen, a technology key to finding new sources of energy to end US dependence on foreign oil, they said.",0.32987087965011597,0.5107901692390442,3,1,3,45,Successful,3
New memories warm heart of this Bosox fan  Is it [[really]] [[true]]? Did it really [[happen]]? Or was that just the figment of some Boston Red Sox fanatic #39;s wild imagination? Did the Red Sox really win the World [[Series]] for the first time [[since]] 1918 by sweeping the [[St]].,New memories warm heart of this Bosox fan  Is it [[ⲅeally]] [[𝚝rue]]? Did it really [[arrive]]? Or was that just the figment of some Boston Red Sox fanatic #39;s wild imagination? Did the Red Sox really win the World [[Seris]] for the first time [[already]] 1918 by sweeping the [[Santo]].,0.05057418346405029,0.16920125484466553,1,1,1,110,Failed,
LG Electronics-Matsushita PDP battle  TOKYO (CBS.MW) -- South Korea #39;s LG Electronics Inc. said Tuesday it would file a counter measure against Japan #39;s Matsushita Electric Industrial Co.,LG Electronics-Matsushita PDP battle  TOKYO (CBS.MW) -- South Korea #39;s LG Electronics Inc. said Tuesday it would file a counter measure against Japan #39;s Matsushita Electric Industrial Co.,0.8451142311096191,0.8451142311096191,3,3,2,1,Skipped,
[[Henry]] doubtful for Anfield clash  Arsenal striker Thierry [[Henry]] is [[doubtful]] for Sundays Barclays Premiership trip to Liverpool with a calf injury. The Frenchman aggravated the problem during Wednesday nights ill-tempered [[Champions]] League ,[[Heոry]] doubtful for Anfield clash  Arsenal striker Thierry [[Hendrik]] is [[doub𝚝ful]] for Sundays Barclays Premiership trip to Liverpool with a calf injury. The Frenchman aggravated the problem during Wednesday nights ill-tempered [[Chaｍpions]] League ,0.00038254261016845703,0.03810161352157593,1,1,1,79,Failed,
[[Hokies]] making statement about ACC title intentions  The annual summer barbecues that Ralph Friedgen and Frank Beamer co-host at their lake homes in Georgia may be a little less cordial after the way [[Beamer]] #39;s Virginia [[Tech]] Hokies [[waxed]] Friedgen #39;s Maryland Terrapins 55-6 last [[night]].,[[Hokeis]] making statement about ACC title intentions  The annual summer barbecues that Ralph Friedgen and Frank Beamer co-host at their lake homes in Georgia may be a little less cordial after the way [[Teel]] #39;s Virginia [[Technology]] Hokies [[shone]] Friedgen #39;s Maryland Terrapins 55-6 last [[nigt]].,0.005558788776397705,0.32512998580932617,1,1,1,91,Failed,
"Death threats on film-maker #39;s body  [[A]] LETTER left on the body of a Dutch filmmmaker murdered in Amsterdam contained death threats against a Dutch politician, the justice minister said today.","Death threats on film-maker #39;s body  [[another]] LETTER left on the body of a Dutch filmmmaker murdered in Amsterdam contained death threats against a Dutch politician, the justice minister said today.",0.42764341831207275,0.5722872614860535,0,1,0,28,Successful,1
Wenger Spares Red-Faced Lehmann  [[Arsenal]] keeper Jens Lehmann was left [[red-faced]] in Athens as [[two]] costly mistakes ensured that a Champions League victory slipped through his sides fingers again.,Wenger Spares Red-Faced Lehmann  [[Carousel]] keeper Jens Lehmann was left [[red-fɑced]] in Athens as [[both]] costly mistakes ensured that a Champions League victory slipped through his sides fingers again.,0.008165717124938965,0.08142399787902832,1,1,1,55,Failed,
England humble Sprinboks  Charlie Hodgson scores 27 points as England overwhelm the Springboks at Twickenham.,England humble Sprinboks  Charlie Hodgson scores 27 points as England overwhelm the Springboks at Twickenham.,0.994282066822052,0.994282066822052,1,1,0,1,Skipped,
"FCC exempts fiber-to-curb from sharing requirements  The Federal Communications Commission Thursday voted to allow incumbent telephone carriers from sharing fiber-to-the-curb deployments from competitors, prompting one incumbent to announce an accelerated fiber rollout.","FCC exempts fiber-to-curb from sharing requirements  The Federal Communications Commission Thursday voted to allow incumbent telephone carriers from sharing fiber-to-the-curb deployments from competitors, prompting one incumbent to announce an accelerated fiber rollout.",0.9604529738426208,0.9604529738426208,3,3,2,1,Skipped,
"CARE Official [[Kidnapped]] in [[Baghdad]]  Margaret Hassan, said to be a British-born Iraqi national, the director of [[CARE]] International #39;s operation in Iraq is seen in this image made from video footage made on May 20, [[2003]].","CARE Official [[Hijack]] in [[Baghadd]]  Margaret Hassan, said to be a British-born Iraqi national, the director of [[EMPATHY]] International #39;s operation in Iraq is seen in this image made from video footage made on May 20, [[ᒿ003]].",0.015423774719238281,0.45554471015930176,0,0,0,66,Failed,
"General Electric Raises [[Dividend]]  General Electric Co., a [[maker]] of jet engines, plastics and appliances as well as owner of the NBC television network, said Friday that its board [[raised]] the company #39;s quarterly [[dividend]] by 10 percent to [[22]] cents per share, and authorized the repurchase of ","General Electric Raises [[Diviԁend]]  General Electric Co., a [[makeⲅ]] of jet engines, plastics and appliances as well as owner of the NBC television network, said Friday that its board [[rased]] the company #39;s quarterly [[profit]] by 10 percent to [[ᒿ2]] cents per share, and authorized the repurchase of ",0.091244637966156,0.3907933235168457,2,2,2,90,Failed,
PeopleSoft revises third-quarter profit  Oracle target adds \$2.6 million to bottom line after tax adjustment related to ex-CEO's severance package.,PeopleSoft revises third-quarter profit  Oracle target adds \$2.6 million to bottom line after tax adjustment related to ex-CEO's severance package.,0.9188734292984009,0.9188734292984009,2,2,3,1,Skipped,
Injection Flaw Found in Browsers  Danish security research [[firm]] Secunia has [[reported]] a vulnerability that occurs in most [[browsers]] that can be exploited by hackers looking to spoof the content of Web sites.,Injection Flaw Found in Browsers  Danish security research [[fermi]] Secunia has [[reportеd]] a vulnerability that occurs in most [[browseⲅs]] that can be exploited by hackers looking to spoof the content of Web sites.,0.12957507371902466,0.6242560148239136,3,2,3,57,Successful,3
[[PALMER]] BREAKS TOUR DUCK IN STYLE  Ryan Palmer came from five shots behind with a magnificent 62 to [[earn]] his maiden [[PGA]] Tour tournament victory at the Funai Classic on [[Sunday]].,[[CUTLER]] BREAKS TOUR DUCK IN STYLE  Ryan Palmer came from five shots behind with a magnificent 62 to [[eaⲅn]] his maiden [[PA]] Tour tournament victory at the Funai Classic on [[Yesterday]].,0.0008174777030944824,0.01299971342086792,1,1,1,56,Failed,
"[[Yahoo]], [[EarthLink]] Test [[DomainKeys]] Spoofing Defense  Yahoo announced enhancements to its e-mail service, implementing search, more storage and its [[DomainKeys]] sender authentication technology, which is also being deployed by Internet service provider EarthLink in a test roll-out.","[[Aol]], [[EaⲅthLink]] Test [[DomainKеys]] Spoofing Defense  Yahoo announced enhancements to its e-mail service, implementing search, more storage and its [[DomɑinKeys]] sender authentication technology, which is also being deployed by Internet service provider EarthLink in a test roll-out.",0.021261990070343018,0.2944173812866211,3,3,3,67,Failed,
Partner: Free Verisign SSL Certificate  [[Don't]] [[miss]] the opportunity! Obtain a FREE SSL Trial ID today.,Partner: Free Verisign SSL Certificate  [[Don'𝚝]] [[senorita]] the opportunity! Obtain a FREE SSL Trial ID today.,0.2883474826812744,0.6613128185272217,3,3,3,31,Failed,
"Iraq to [[spend]] \$1 billion to [[expand]] oil [[production]]  Iraq is planning to spend more than \$1 billion in 2005 to [[boost]] its oil production capacity by about 15 percent to 3.25 million barrels a day, an Iraqi official said.","Iraq to [[spending]] \$1 billion to [[e×pand]] oil [[producing]]  Iraq is planning to spend more than \$1 billion in 2005 to [[improve]] its oil production capacity by about 15 percent to 3.25 million barrels a day, an Iraqi official said.",0.39032822847366333,0.5937787294387817,2,3,2,96,Successful,2
"[[Supercomputer]] breaks speed [[record]]  The US is poised to push Japan off the [[top]] of the [[supercomputing]] chart with IBM #39;s prototype Blue Gene/L machine. [[It]] is being assembled for the Lawrence Livermore National Laboratories, a US Department of Energy lab (DOE).","[[Supercompu𝚝er]] breaks speed [[rеcord]]  The US is poised to push Japan off the [[senior]] of the [[supercomputіng]] chart with IBM #39;s prototype Blue Gene/L machine. [[He]] is being assembled for the Lawrence Livermore National Laboratories, a US Department of Energy lab (DOE).",0.06396514177322388,0.41420233249664307,3,3,3,94,Failed,
"Software Licensing Moving Toward Subscription, Utility Models (Ziff Davis)  Ziff Davis - Panelists at SoftSummit point to emerging alternatives to perpetual licensing but say the transition won't be easy.","Software Licensing Moving Toward Subscription, Utility Models (Ziff Davis)  Ziff Davis - Panelists at SoftSummit point to emerging alternatives to perpetual licensing but say the transition won't be easy.",0.5628864765167236,0.5628864765167236,2,2,3,1,Skipped,
"Dave Hyde [[column]], [[October]] 25, 2004  [[In]] somber tones and professional adjectives, the president, the athletic director and the no-longer-the-football-coach took turns announcing a University of Florida firing Monday that was surprising only for coming sooner rather than [[later]].","Dave Hyde [[coluｍn]], [[Otcober]] 25, 2004  [[Onto]] somber tones and professional adjectives, the president, the athletic director and the no-longer-the-football-coach took turns announcing a University of Florida firing Monday that was surprising only for coming sooner rather than [[l]] [[ater]].",0.13716620206832886,0.5970525741577148,1,1,1,73,Failed,
"UPDATE 1-BMW, Honda drop challenge to F1 rules  Carmakers BMW and Honda have dropped plans to challenge Formula One #39;s governing body over engine rules for 2006 after deciding that legal action would be bad for motor racing.","UPDATE 1-BMW, Honda drop challenge to F1 rules  Carmakers BMW and Honda have dropped plans to challenge Formula One #39;s governing body over engine rules for 2006 after deciding that legal action would be bad for motor racing.",0.53801029920578,0.53801029920578,3,3,1,1,Skipped,
"CNH Global [[workers]] in [[Racine]] go on strike after contract stalemate  CNH Global NV workers in [[Racine]] and three other cities [[went]] on strike Wednesday, six months after rejecting the company #39;s final contract offer.","CNH Global [[ԝorkers]] in [[Racіne]] go on strike after contract stalemate  CNH Global NV workers in [[Racinе]] and three other cities [[weոt]] on strike Wednesday, six months after rejecting the company #39;s final contract offer.",0.09281671047210693,0.7030865550041199,2,1,2,77,Successful,2
